measure_year,measure_month,measure_day,measure_value,quantity_id,location_id
1902,10,3,1265.0,5,5
1902,10,4,1240.0,5,5
1902,10,5,1220.0,5,5
1902,10,6,1195.0,5,5
1902,10,7,1170.0,5,5
1902,10,8,1170.0,5,5
1902,10,9,1160.0,5,5
1902,10,10,1150.0,5,5
1902,10,11,1140.0,5,5
1902,10,12,1140.0,5,5
1902,10,13,1145.0,5,5
1902,10,14,1140.0,5,5
1902,10,15,1130.0,5,5
1902,10,16,1135.0,5,5
1902,10,17,1210.0,5,5
1902,10,18,1400.0,5,5
1902,10,19,1465.0,5,5
1902,10,20,1465.0,5,5
1902,10,21,1510.0,5,5
1902,10,22,1565.0,5,5
1902,10,23,1680.0,5,5
1902,10,24,1740.0,5,5
1902,10,25,1740.0,5,5
1902,10,26,1725.0,5,5
1902,10,27,1730.0,5,5
1902,10,28,1735.0,5,5
1902,10,29,1740.0,5,5
1902,10,30,1720.0,5,5
1902,10,31,1665.0,5,5
1902,11,1,1620.0,5,5
1902,11,2,1580.0,5,5
1902,11,3,1535.0,5,5
1902,11,4,1490.0,5,5
1902,11,5,1435.0,5,5
1902,11,6,1390.0,5,5
1902,11,7,1350.0,5,5
1902,11,8,1320.0,5,5
1902,11,9,1275.0,5,5
1902,11,10,1260.0,5,5
1902,11,11,1230.0,5,5
1902,11,12,1220.0,5,5
1902,11,13,1220.0,5,5
1902,11,14,1205.0,5,5
1902,11,15,1205.0,5,5
1902,11,16,1185.0,5,5
1902,11,17,1160.0,5,5
1902,11,18,1135.0,5,5
1902,11,19,1110.0,5,5
1902,11,20,1090.0,5,5
1902,11,21,1065.0,5,5
1902,11,22,1065.0,5,5
1902,11,23,1040.0,5,5
1902,11,24,1020.0,5,5
1902,11,25,985.0,5,5
1902,11,26,980.0,5,5
1902,11,27,990.0,5,5
1902,11,28,1000.0,5,5
1902,11,29,1005.0,5,5
1902,11,30,1000.0,5,5
1902,12,1,1005.0,5,5
1902,12,2,1005.0,5,5
1902,12,3,1060.0,5,5
1902,12,4,1135.0,5,5
1902,12,5,1185.0,5,5
1902,12,6,1210.0,5,5
1902,12,7,1315.0,5,5
1902,12,8,1300.0,5,5
1902,12,9,1260.0,5,5
1902,12,10,1285.0,5,5
1902,12,11,1260.0,5,5
1902,12,12,1160.0,5,5
1902,12,13,1155.0,5,5
1902,12,14,1090.0,5,5
1902,12,15,1045.0,5,5
1902,12,16,1040.0,5,5
1902,12,17,1045.0,5,5
1902,12,18,1095.0,5,5
1902,12,19,1320.0,5,5
1902,12,20,1705.0,5,5
1902,12,21,2160.0,5,5
1902,12,22,2660.0,5,5
1902,12,23,3150.0,5,5
1902,12,24,3360.0,5,5
1902,12,25,3260.0,5,5
1902,12,26,3040.0,5,5
1902,12,27,2815.0,5,5
1902,12,28,2625.0,5,5
1902,12,29,2485.0,5,5
1902,12,30,2435.0,5,5
1902,12,31,2455.0,5,5
1903,1,1,2625.0,5,5
1903,1,2,2830.0,5,5
1903,1,3,2860.0,5,5
1903,1,4,2815.0,5,5
1903,1,5,2790.0,5,5
1903,1,6,3130.0,5,5
1903,1,7,4050.0,5,5
