,measure_year,measure_month,measure_day,lobith_waterlevel
77225,1982.0,3.0,10.0,1078.4
77226,1982.0,3.0,11.0,1067.0
77227,1982.0,3.0,12.0,1066.0
77228,1982.0,3.0,13.0,1095.2
77229,1982.0,3.0,14.0,1135.9
77230,1982.0,3.0,15.0,1157.3
77231,1982.0,3.0,16.0,1162.2
77232,1982.0,3.0,17.0,1153.7
77233,1982.0,3.0,18.0,1134.8
77234,1982.0,3.0,19.0,1123.2
77235,1982.0,3.0,20.0,1132.4
77236,1982.0,3.0,21.0,1144.8
77237,1982.0,3.0,22.0,1143.0
77238,1982.0,3.0,23.0,1145.8
77239,1982.0,3.0,24.0,1148.6
77240,1982.0,3.0,25.0,1134.1
77241,1982.0,3.0,26.0,1111.0
77242,1982.0,3.0,27.0,1090.7
77243,1982.0,3.0,28.0,1068.6
77244,1982.0,3.0,29.0,1050.7
77245,1982.0,3.0,30.0,1043.8
77246,1982.0,3.0,31.0,1035.9
77247,1982.0,4.0,1.0,1032.3
77248,1982.0,4.0,2.0,1048.2
77249,1982.0,4.0,3.0,1064.4
77250,1982.0,4.0,4.0,1063.6
77251,1982.0,4.0,5.0,1053.0
77252,1982.0,4.0,6.0,1044.8
77253,1982.0,4.0,7.0,1045.0
77254,1982.0,4.0,8.0,1046.3
77255,1982.0,4.0,9.0,1055.2
77256,1982.0,4.0,10.0,1094.0
77257,1982.0,4.0,11.0,1131.9
77258,1982.0,4.0,12.0,1149.2
77259,1982.0,4.0,13.0,1154.2
77260,1982.0,4.0,14.0,1143.3
77261,1982.0,4.0,15.0,1122.5
77262,1982.0,4.0,16.0,1100.1
77263,1982.0,4.0,17.0,1080.5
77264,1982.0,4.0,18.0,1060.8
77265,1982.0,4.0,19.0,1041.3
77266,1982.0,4.0,20.0,1026.3
77267,1982.0,4.0,21.0,1013.8
77268,1982.0,4.0,22.0,1000.9
77269,1982.0,4.0,23.0,991.9
77270,1982.0,4.0,24.0,985.2
77271,1982.0,4.0,25.0,975.8
77272,1982.0,4.0,26.0,970.3
77273,1982.0,4.0,27.0,971.8
77274,1982.0,4.0,28.0,972.2
77275,1982.0,4.0,29.0,967.9
77276,1982.0,4.0,30.0,962.6
77277,1982.0,5.0,1.0,958.3
77278,1982.0,5.0,2.0,956.8
77279,1982.0,5.0,3.0,961.1
77280,1982.0,5.0,4.0,970.7
77281,1982.0,5.0,5.0,980.3
77282,1982.0,5.0,6.0,974.5
77283,1982.0,5.0,7.0,969.2
77284,1982.0,5.0,8.0,984.1
77285,1982.0,5.0,9.0,1015.2
77286,1982.0,5.0,10.0,1030.6
77287,1982.0,5.0,11.0,1032.3
77288,1982.0,5.0,12.0,1027.3
77289,1982.0,5.0,13.0,1024.7
77290,1982.0,5.0,14.0,1024.4
77291,1982.0,5.0,15.0,1011.0
77292,1982.0,5.0,16.0,992.5
77293,1982.0,5.0,17.0,979.9
77294,1982.0,5.0,18.0,976.2
77295,1982.0,5.0,19.0,977.8
77296,1982.0,5.0,20.0,983.8
77297,1982.0,5.0,21.0,980.8
77298,1982.0,5.0,22.0,987.7
77299,1982.0,5.0,23.0,999.3
77300,1982.0,5.0,24.0,1007.8
77301,1982.0,5.0,25.0,1024.5
77302,1982.0,5.0,26.0,1037.1
77303,1982.0,5.0,27.0,1043.6
77304,1982.0,5.0,28.0,1044.4
77305,1982.0,5.0,29.0,1041.4
77306,1982.0,5.0,30.0,1032.2
77307,1982.0,5.0,31.0,1022.4
77308,1982.0,6.0,1.0,1013.0
77309,1982.0,6.0,2.0,1009.7
77310,1982.0,6.0,3.0,1005.4
77311,1982.0,6.0,4.0,1001.7
77312,1982.0,6.0,5.0,1000.8
77313,1982.0,6.0,6.0,1007.0
77314,1982.0,6.0,7.0,1016.3
77315,1982.0,6.0,8.0,1020.4
77316,1982.0,6.0,9.0,1027.0
77317,1982.0,6.0,10.0,1034.9
77318,1982.0,6.0,11.0,1037.1
77319,1982.0,6.0,12.0,1037.9
77320,1982.0,6.0,13.0,1042.4
77321,1982.0,6.0,14.0,1047.8
77322,1982.0,6.0,15.0,1052.0
77323,1982.0,6.0,16.0,1057.9
77324,1982.0,6.0,17.0,1064.0
77325,1982.0,6.0,18.0,1069.9
77326,1982.0,6.0,19.0,1081.4
77327,1982.0,6.0,20.0,1089.7
77328,1982.0,6.0,21.0,1095.8
77329,1982.0,6.0,22.0,1096.8
77330,1982.0,6.0,23.0,1093.0
77331,1982.0,6.0,24.0,1088.3
77332,1982.0,6.0,25.0,1085.8
77333,1982.0,6.0,26.0,1100.2
77334,1982.0,6.0,27.0,1111.1
77335,1982.0,6.0,28.0,1119.6
77336,1982.0,6.0,29.0,1121.8
77337,1982.0,6.0,30.0,1125.0
77338,1982.0,7.0,1.0,1131.2
77339,1982.0,7.0,2.0,1134.6
77340,1982.0,7.0,3.0,1132.4
77341,1982.0,7.0,4.0,1135.5
77342,1982.0,7.0,5.0,1129.2
77343,1982.0,7.0,6.0,1118.8
77344,1982.0,7.0,7.0,1108.2
77345,1982.0,7.0,8.0,1094.9
77346,1982.0,7.0,9.0,1079.2
77347,1982.0,7.0,10.0,1064.3
77348,1982.0,7.0,11.0,1049.6
77349,1982.0,7.0,12.0,1034.9
77350,1982.0,7.0,13.0,1023.8
77351,1982.0,7.0,14.0,1013.2
77352,1982.0,7.0,15.0,1002.6
77353,1982.0,7.0,16.0,994.5
77354,1982.0,7.0,17.0,985.3
77355,1982.0,7.0,18.0,977.6
77356,1982.0,7.0,19.0,968.0
77357,1982.0,7.0,20.0,963.3
77358,1982.0,7.0,21.0,960.9
77359,1982.0,7.0,22.0,957.6
77360,1982.0,7.0,23.0,954.9
77361,1982.0,7.0,24.0,956.1
77362,1982.0,7.0,25.0,951.7
77363,1982.0,7.0,26.0,947.5
77364,1982.0,7.0,27.0,952.8
77365,1982.0,7.0,28.0,991.4
77366,1982.0,7.0,29.0,1036.3
77367,1982.0,7.0,30.0,1073.5
77368,1982.0,7.0,31.0,1083.3
77369,1982.0,8.0,1.0,1074.6
77370,1982.0,8.0,2.0,1053.9
77371,1982.0,8.0,3.0,1033.0
77372,1982.0,8.0,4.0,1015.5
77373,1982.0,8.0,5.0,1007.6
77374,1982.0,8.0,6.0,1010.4
77375,1982.0,8.0,7.0,1010.5
77376,1982.0,8.0,8.0,1020.4
77377,1982.0,8.0,9.0,1039.3
77378,1982.0,8.0,10.0,1057.7
77379,1982.0,8.0,11.0,1067.3
77380,1982.0,8.0,12.0,1061.9
77381,1982.0,8.0,13.0,1043.4
77382,1982.0,8.0,14.0,1030.1
77383,1982.0,8.0,15.0,1015.1
77384,1982.0,8.0,16.0,995.1
77385,1982.0,8.0,17.0,980.2
77386,1982.0,8.0,18.0,970.7
77387,1982.0,8.0,19.0,965.8
77388,1982.0,8.0,20.0,973.3
77389,1982.0,8.0,21.0,985.6
77390,1982.0,8.0,22.0,999.4
77391,1982.0,8.0,23.0,995.9
77392,1982.0,8.0,24.0,994.4
77393,1982.0,8.0,25.0,1000.5
77394,1982.0,8.0,26.0,999.0
77395,1982.0,8.0,27.0,995.3
77396,1982.0,8.0,28.0,984.3
77397,1982.0,8.0,29.0,976.1
77398,1982.0,8.0,30.0,966.1
77399,1982.0,8.0,31.0,957.5
77400,1982.0,9.0,1.0,951.6
77401,1982.0,9.0,2.0,945.9
77402,1982.0,9.0,3.0,943.4
77403,1982.0,9.0,4.0,943.4
77404,1982.0,9.0,5.0,944.9
77405,1982.0,9.0,6.0,944.4
77406,1982.0,9.0,7.0,942.4
77407,1982.0,9.0,8.0,938.1
77408,1982.0,9.0,9.0,934.4
77409,1982.0,9.0,10.0,935.8
77410,1982.0,9.0,11.0,936.3
77411,1982.0,9.0,12.0,937.7
77412,1982.0,9.0,13.0,938.4
77413,1982.0,9.0,14.0,936.2
77414,1982.0,9.0,15.0,930.5
77415,1982.0,9.0,16.0,924.0
77416,1982.0,9.0,17.0,923.1
77417,1982.0,9.0,18.0,920.6
77418,1982.0,9.0,19.0,917.6
77419,1982.0,9.0,20.0,916.9
77420,1982.0,9.0,21.0,915.2
77421,1982.0,9.0,22.0,909.6
77422,1982.0,9.0,23.0,906.5
77423,1982.0,9.0,24.0,902.4
77424,1982.0,9.0,25.0,900.7
77425,1982.0,9.0,26.0,900.3
77426,1982.0,9.0,27.0,902.2
77427,1982.0,9.0,28.0,900.2
77428,1982.0,9.0,29.0,895.6
77429,1982.0,9.0,30.0,893.6
77430,1982.0,10.0,1.0,900.5
77431,1982.0,10.0,2.0,901.0
77432,1982.0,10.0,3.0,898.1
77433,1982.0,10.0,4.0,899.0
77434,1982.0,10.0,5.0,904.8
77435,1982.0,10.0,6.0,909.6
77436,1982.0,10.0,7.0,911.8
77437,1982.0,10.0,8.0,922.0
77438,1982.0,10.0,9.0,962.6
77439,1982.0,10.0,10.0,1079.0
77440,1982.0,10.0,11.0,1114.6
77441,1982.0,10.0,12.0,1095.4
77442,1982.0,10.0,13.0,1073.2
77443,1982.0,10.0,14.0,1075.9
77444,1982.0,10.0,15.0,1104.6
77445,1982.0,10.0,16.0,1166.8
77446,1982.0,10.0,17.0,1238.1
77447,1982.0,10.0,18.0,1261.9
77448,1982.0,10.0,19.0,1240.1
77449,1982.0,10.0,20.0,1201.5
77450,1982.0,10.0,21.0,1163.0
77451,1982.0,10.0,22.0,1128.8
77452,1982.0,10.0,23.0,1094.6
77453,1982.0,10.0,24.0,1074.9
77454,1982.0,10.0,25.0,1081.6
77455,1982.0,10.0,26.0,1090.6
77456,1982.0,10.0,27.0,1087.9
77457,1982.0,10.0,28.0,1086.1
77458,1982.0,10.0,29.0,1078.6
77459,1982.0,10.0,30.0,1060.5
77460,1982.0,10.0,31.0,1038.6
77461,1982.0,11.0,1.0,1016.4
77462,1982.0,11.0,2.0,996.2
77463,1982.0,11.0,3.0,979.3
77464,1982.0,11.0,4.0,963.0
77465,1982.0,11.0,5.0,948.8
77466,1982.0,11.0,6.0,940.8
77467,1982.0,11.0,7.0,931.5
77468,1982.0,11.0,8.0,924.8
77469,1982.0,11.0,9.0,918.9
77470,1982.0,11.0,10.0,915.1
77471,1982.0,11.0,11.0,913.7
77472,1982.0,11.0,12.0,923.8
77473,1982.0,11.0,13.0,936.2
77474,1982.0,11.0,14.0,925.0
77475,1982.0,11.0,15.0,919.7
77476,1982.0,11.0,16.0,936.9
77477,1982.0,11.0,17.0,974.2
77478,1982.0,11.0,18.0,998.9
77479,1982.0,11.0,19.0,1011.7
77480,1982.0,11.0,20.0,1039.2
77481,1982.0,11.0,21.0,1076.2
77482,1982.0,11.0,22.0,1113.5
77483,1982.0,11.0,23.0,1120.6
77484,1982.0,11.0,24.0,1097.5
77485,1982.0,11.0,25.0,1070.0
77486,1982.0,11.0,26.0,1046.7
77487,1982.0,11.0,27.0,1030.6
77488,1982.0,11.0,28.0,1013.1
77489,1982.0,11.0,29.0,1004.6
77490,1982.0,11.0,30.0,1009.4
77491,1982.0,12.0,1.0,1012.5
77492,1982.0,12.0,2.0,996.8
77493,1982.0,12.0,3.0,976.2
77494,1982.0,12.0,4.0,958.6
77495,1982.0,12.0,5.0,945.6
77496,1982.0,12.0,6.0,940.5
77497,1982.0,12.0,7.0,935.2
77498,1982.0,12.0,8.0,929.7
77499,1982.0,12.0,9.0,934.1
77500,1982.0,12.0,10.0,961.7
77501,1982.0,12.0,11.0,1012.6
77502,1982.0,12.0,12.0,1103.2
77503,1982.0,12.0,13.0,1197.8
77504,1982.0,12.0,14.0,1234.3
77505,1982.0,12.0,15.0,1246.2
77506,1982.0,12.0,16.0,1238.4
77507,1982.0,12.0,17.0,1225.6
77508,1982.0,12.0,18.0,1224.6
77509,1982.0,12.0,19.0,1276.5
77510,1982.0,12.0,20.0,1357.9
77511,1982.0,12.0,21.0,1419.1
77512,1982.0,12.0,22.0,1453.0
77513,1982.0,12.0,23.0,1476.9
77514,1982.0,12.0,24.0,1479.0
77515,1982.0,12.0,25.0,1462.2
77516,1982.0,12.0,26.0,1419.4
77517,1982.0,12.0,27.0,1365.5
77518,1982.0,12.0,28.0,1314.3
77519,1982.0,12.0,29.0,1265.6
77520,1982.0,12.0,30.0,1228.3
77521,1982.0,12.0,31.0,1203.0
77522,1983.0,1.0,1.0,1178.0
77523,1983.0,1.0,2.0,1152.3
77524,1983.0,1.0,3.0,1129.4
77525,1983.0,1.0,4.0,1113.9
77526,1983.0,1.0,5.0,1118.4
77527,1983.0,1.0,6.0,1147.4
77528,1983.0,1.0,7.0,1181.6
77529,1983.0,1.0,8.0,1231.8
77530,1983.0,1.0,9.0,1274.0
77531,1983.0,1.0,10.0,1281.8
77532,1983.0,1.0,11.0,1264.4
77533,1983.0,1.0,12.0,1233.4
77534,1983.0,1.0,13.0,1199.7
77535,1983.0,1.0,14.0,1172.1
77536,1983.0,1.0,15.0,1155.5
77537,1983.0,1.0,16.0,1158.5
77538,1983.0,1.0,17.0,1196.3
77539,1983.0,1.0,18.0,1256.0
77540,1983.0,1.0,19.0,1287.3
77541,1983.0,1.0,20.0,1290.6
77542,1983.0,1.0,21.0,1269.9
77543,1983.0,1.0,22.0,1234.2
77544,1983.0,1.0,23.0,1198.0
77545,1983.0,1.0,24.0,1167.4
77546,1983.0,1.0,25.0,1143.6
77547,1983.0,1.0,26.0,1124.2
77548,1983.0,1.0,27.0,1106.4
77549,1983.0,1.0,28.0,1093.8
77550,1983.0,1.0,29.0,1086.5
77551,1983.0,1.0,30.0,1084.9
77552,1983.0,1.0,31.0,1102.6
77553,1983.0,2.0,1.0,1134.7
77554,1983.0,2.0,2.0,1197.3
77555,1983.0,2.0,3.0,1298.1
77556,1983.0,2.0,4.0,1367.8
77557,1983.0,2.0,5.0,1373.8
77558,1983.0,2.0,6.0,1347.4
77559,1983.0,2.0,7.0,1308.8
77560,1983.0,2.0,8.0,1276.3
77561,1983.0,2.0,9.0,1262.4
77562,1983.0,2.0,10.0,1252.0
77563,1983.0,2.0,11.0,1225.2
77564,1983.0,2.0,12.0,1189.6
77565,1983.0,2.0,13.0,1158.8
77566,1983.0,2.0,14.0,1131.7
77567,1983.0,2.0,15.0,1106.2
77568,1983.0,2.0,16.0,1082.1
77569,1983.0,2.0,17.0,1060.2
77570,1983.0,2.0,18.0,1043.3
77571,1983.0,2.0,19.0,1029.0
77572,1983.0,2.0,20.0,1011.2
77573,1983.0,2.0,21.0,996.4
77574,1983.0,2.0,22.0,987.0
77575,1983.0,2.0,23.0,975.9
77576,1983.0,2.0,24.0,964.4
77577,1983.0,2.0,25.0,956.2
77578,1983.0,2.0,26.0,949.2
77579,1983.0,2.0,27.0,950.7
77580,1983.0,2.0,28.0,992.1
77581,1983.0,3.0,1.0,1091.7
77582,1983.0,3.0,2.0,1174.8
77583,1983.0,3.0,3.0,1223.2
77584,1983.0,3.0,4.0,1236.9
77585,1983.0,3.0,5.0,1215.7
77586,1983.0,3.0,6.0,1179.3
77587,1983.0,3.0,7.0,1140.6
77588,1983.0,3.0,8.0,1109.5
77589,1983.0,3.0,9.0,1085.0
77590,1983.0,3.0,10.0,1065.4
77591,1983.0,3.0,11.0,1051.2
77592,1983.0,3.0,12.0,1037.2
77593,1983.0,3.0,13.0,1025.4
77594,1983.0,3.0,14.0,1015.2
77595,1983.0,3.0,15.0,1008.3
77596,1983.0,3.0,16.0,1002.2
77597,1983.0,3.0,17.0,1000.4
77598,1983.0,3.0,18.0,1002.0
77599,1983.0,3.0,19.0,1017.4
77600,1983.0,3.0,20.0,1043.4
77601,1983.0,3.0,21.0,1062.0
77602,1983.0,3.0,22.0,1091.6
77603,1983.0,3.0,23.0,1134.3
77604,1983.0,3.0,24.0,1152.2
77605,1983.0,3.0,25.0,1167.8
77606,1983.0,3.0,26.0,1192.4
77607,1983.0,3.0,27.0,1214.9
77608,1983.0,3.0,28.0,1224.2
77609,1983.0,3.0,29.0,1234.6
77610,1983.0,3.0,30.0,1231.6
77611,1983.0,3.0,31.0,1229.0
77612,1983.0,4.0,1.0,1216.7
77613,1983.0,4.0,2.0,1205.3
77614,1983.0,4.0,3.0,1178.1
77615,1983.0,4.0,4.0,1163.0
77616,1983.0,4.0,5.0,1156.6
77617,1983.0,4.0,6.0,1173.9
77618,1983.0,4.0,7.0,1195.6
77619,1983.0,4.0,8.0,1221.2
77620,1983.0,4.0,9.0,1262.0
77621,1983.0,4.0,10.0,1323.3
77622,1983.0,4.0,11.0,1406.8
77623,1983.0,4.0,12.0,1470.2
77624,1983.0,4.0,13.0,1526.5
77625,1983.0,4.0,14.0,1559.8
77626,1983.0,4.0,15.0,1574.1
77627,1983.0,4.0,16.0,1550.2
77628,1983.0,4.0,17.0,1495.2
77629,1983.0,4.0,18.0,1445.6
77630,1983.0,4.0,19.0,1406.7
77631,1983.0,4.0,20.0,1369.2
77632,1983.0,4.0,21.0,1332.4
77633,1983.0,4.0,22.0,1305.0
77634,1983.0,4.0,23.0,1280.5
77635,1983.0,4.0,24.0,1257.6
77636,1983.0,4.0,25.0,1236.0
77637,1983.0,4.0,26.0,1217.0
77638,1983.0,4.0,27.0,1199.9
77639,1983.0,4.0,28.0,1182.6
77640,1983.0,4.0,29.0,1181.1
77641,1983.0,4.0,30.0,1176.3
77642,1983.0,5.0,1.0,1159.8
77643,1983.0,5.0,2.0,1142.8
77644,1983.0,5.0,3.0,1131.5
77645,1983.0,5.0,4.0,1125.8
77646,1983.0,5.0,5.0,1125.8
77647,1983.0,5.0,6.0,1135.8
77648,1983.0,5.0,7.0,1146.4
77649,1983.0,5.0,8.0,1152.2
77650,1983.0,5.0,9.0,1150.5
77651,1983.0,5.0,10.0,1156.8
77652,1983.0,5.0,11.0,1163.9
77653,1983.0,5.0,12.0,1158.1
77654,1983.0,5.0,13.0,1158.8
77655,1983.0,5.0,14.0,1173.0
77656,1983.0,5.0,15.0,1191.4
77657,1983.0,5.0,16.0,1197.2
77658,1983.0,5.0,17.0,1193.4
77659,1983.0,5.0,18.0,1191.1
77660,1983.0,5.0,19.0,1204.4
77661,1983.0,5.0,20.0,1220.8
77662,1983.0,5.0,21.0,1214.4
77663,1983.0,5.0,22.0,1201.6
77664,1983.0,5.0,23.0,1188.0
77665,1983.0,5.0,24.0,1187.2
77666,1983.0,5.0,25.0,1194.0
77667,1983.0,5.0,26.0,1221.5
77668,1983.0,5.0,27.0,1326.8
77669,1983.0,5.0,28.0,1449.3
77670,1983.0,5.0,29.0,1528.3
77671,1983.0,5.0,30.0,1560.1
77672,1983.0,5.0,31.0,1586.2
77673,1983.0,6.0,1.0,1572.7
77674,1983.0,6.0,2.0,1517.0
77675,1983.0,6.0,3.0,1448.5
77676,1983.0,6.0,4.0,1391.4
77677,1983.0,6.0,5.0,1343.1
77678,1983.0,6.0,6.0,1298.7
77679,1983.0,6.0,7.0,1259.2
77680,1983.0,6.0,8.0,1226.2
77681,1983.0,6.0,9.0,1204.0
77682,1983.0,6.0,10.0,1187.5
77683,1983.0,6.0,11.0,1169.0
77684,1983.0,6.0,12.0,1150.2
77685,1983.0,6.0,13.0,1138.5
77686,1983.0,6.0,14.0,1133.0
77687,1983.0,6.0,15.0,1124.5
77688,1983.0,6.0,16.0,1120.0
77689,1983.0,6.0,17.0,1118.3
77690,1983.0,6.0,18.0,1115.7
77691,1983.0,6.0,19.0,1112.6
77692,1983.0,6.0,20.0,1101.0
77693,1983.0,6.0,21.0,1090.0
77694,1983.0,6.0,22.0,1078.0
77695,1983.0,6.0,23.0,1066.1
77696,1983.0,6.0,24.0,1059.2
77697,1983.0,6.0,25.0,1057.8
77698,1983.0,6.0,26.0,1055.6
77699,1983.0,6.0,27.0,1050.9
77700,1983.0,6.0,28.0,1051.6
77701,1983.0,6.0,29.0,1050.0
77702,1983.0,6.0,30.0,1041.3
77703,1983.0,7.0,1.0,1055.6
77704,1983.0,7.0,2.0,1064.2
77705,1983.0,7.0,3.0,1056.2
77706,1983.0,7.0,4.0,1046.0
77707,1983.0,7.0,5.0,1034.0
77708,1983.0,7.0,6.0,1020.5
77709,1983.0,7.0,7.0,1007.6
77710,1983.0,7.0,8.0,1000.4
77711,1983.0,7.0,9.0,1002.6
77712,1983.0,7.0,10.0,1014.0
77713,1983.0,7.0,11.0,1024.2
77714,1983.0,7.0,12.0,1018.8
77715,1983.0,7.0,13.0,1001.4
77716,1983.0,7.0,14.0,984.2
77717,1983.0,7.0,15.0,971.4
77718,1983.0,7.0,16.0,963.6
77719,1983.0,7.0,17.0,956.3
77720,1983.0,7.0,18.0,952.4
77721,1983.0,7.0,19.0,949.3
77722,1983.0,7.0,20.0,950.3
77723,1983.0,7.0,21.0,949.1
77724,1983.0,7.0,22.0,939.8
77725,1983.0,7.0,23.0,933.3
77726,1983.0,7.0,24.0,928.4
77727,1983.0,7.0,25.0,926.3
77728,1983.0,7.0,26.0,924.6
77729,1983.0,7.0,27.0,922.6
77730,1983.0,7.0,28.0,924.5
77731,1983.0,7.0,29.0,921.2
77732,1983.0,7.0,30.0,916.8
77733,1983.0,7.0,31.0,913.0
77734,1983.0,8.0,1.0,908.6
77735,1983.0,8.0,2.0,907.6
77736,1983.0,8.0,3.0,903.3
77737,1983.0,8.0,4.0,900.2
77738,1983.0,8.0,5.0,900.7
77739,1983.0,8.0,6.0,904.0
77740,1983.0,8.0,7.0,917.4
77741,1983.0,8.0,8.0,930.1
77742,1983.0,8.0,9.0,939.9
77743,1983.0,8.0,10.0,936.8
77744,1983.0,8.0,11.0,928.3
77745,1983.0,8.0,12.0,924.0
77746,1983.0,8.0,13.0,919.8
77747,1983.0,8.0,14.0,914.2
77748,1983.0,8.0,15.0,911.5
77749,1983.0,8.0,16.0,913.2
77750,1983.0,8.0,17.0,908.8
77751,1983.0,8.0,18.0,898.6
77752,1983.0,8.0,19.0,895.0
77753,1983.0,8.0,20.0,893.1
77754,1983.0,8.0,21.0,894.5
77755,1983.0,8.0,22.0,897.4
77756,1983.0,8.0,23.0,898.6
77757,1983.0,8.0,24.0,895.8
77758,1983.0,8.0,25.0,890.5
77759,1983.0,8.0,26.0,885.8
77760,1983.0,8.0,27.0,887.3
77761,1983.0,8.0,28.0,882.3
77762,1983.0,8.0,29.0,877.1
77763,1983.0,8.0,30.0,875.4
77764,1983.0,8.0,31.0,871.1
77765,1983.0,9.0,1.0,864.5
77766,1983.0,9.0,2.0,862.6
77767,1983.0,9.0,3.0,870.4
77768,1983.0,9.0,4.0,872.5
77769,1983.0,9.0,5.0,877.3
77770,1983.0,9.0,6.0,893.7
77771,1983.0,9.0,7.0,906.9
77772,1983.0,9.0,8.0,905.5
77773,1983.0,9.0,9.0,901.8
77774,1983.0,9.0,10.0,902.4
77775,1983.0,9.0,11.0,900.5
77776,1983.0,9.0,12.0,908.9
77777,1983.0,9.0,13.0,918.2
77778,1983.0,9.0,14.0,917.5
77779,1983.0,9.0,15.0,918.1
77780,1983.0,9.0,16.0,920.6
77781,1983.0,9.0,17.0,923.5
77782,1983.0,9.0,18.0,926.4
77783,1983.0,9.0,19.0,929.5
77784,1983.0,9.0,20.0,940.0
77785,1983.0,9.0,21.0,958.6
77786,1983.0,9.0,22.0,971.2
77787,1983.0,9.0,23.0,969.8
77788,1983.0,9.0,24.0,962.9
77789,1983.0,9.0,25.0,951.4
77790,1983.0,9.0,26.0,940.0
77791,1983.0,9.0,27.0,929.6
77792,1983.0,9.0,28.0,918.4
77793,1983.0,9.0,29.0,913.0
77794,1983.0,9.0,30.0,902.8
77795,1983.0,10.0,1.0,897.8
77796,1983.0,10.0,2.0,891.4
77797,1983.0,10.0,3.0,883.3
77798,1983.0,10.0,4.0,877.6
77799,1983.0,10.0,5.0,872.4
77800,1983.0,10.0,6.0,865.9
77801,1983.0,10.0,7.0,859.6
77802,1983.0,10.0,8.0,851.2
77803,1983.0,10.0,9.0,846.4
77804,1983.0,10.0,10.0,846.7
77805,1983.0,10.0,11.0,847.4
77806,1983.0,10.0,12.0,852.3
77807,1983.0,10.0,13.0,853.3
77808,1983.0,10.0,14.0,856.3
77809,1983.0,10.0,15.0,862.0
77810,1983.0,10.0,16.0,861.9
77811,1983.0,10.0,17.0,860.6
77812,1983.0,10.0,18.0,860.4
77813,1983.0,10.0,19.0,869.3
77814,1983.0,10.0,20.0,880.7
77815,1983.0,10.0,21.0,892.5
77816,1983.0,10.0,22.0,894.6
77817,1983.0,10.0,23.0,890.8
77818,1983.0,10.0,24.0,882.3
77819,1983.0,10.0,25.0,875.1
77820,1983.0,10.0,26.0,868.4
77821,1983.0,10.0,27.0,858.4
77822,1983.0,10.0,28.0,849.2
77823,1983.0,10.0,29.0,844.3
77824,1983.0,10.0,30.0,835.9
77825,1983.0,10.0,31.0,828.5
77826,1983.0,11.0,1.0,826.2
77827,1983.0,11.0,2.0,824.8
77828,1983.0,11.0,3.0,818.2
77829,1983.0,11.0,4.0,814.9
77830,1983.0,11.0,5.0,808.2
77831,1983.0,11.0,6.0,806.2
77832,1983.0,11.0,7.0,801.7
77833,1983.0,11.0,8.0,799.1
77834,1983.0,11.0,9.0,796.9
77835,1983.0,11.0,10.0,792.7
77836,1983.0,11.0,11.0,790.0
77837,1983.0,11.0,12.0,788.1
77838,1983.0,11.0,13.0,783.8
77839,1983.0,11.0,14.0,779.5
77840,1983.0,11.0,15.0,780.3
77841,1983.0,11.0,16.0,782.6
77842,1983.0,11.0,17.0,781.7
77843,1983.0,11.0,18.0,779.7
77844,1983.0,11.0,19.0,779.3
77845,1983.0,11.0,20.0,776.3
77846,1983.0,11.0,21.0,770.1
77847,1983.0,11.0,22.0,769.1
77848,1983.0,11.0,23.0,769.2
77849,1983.0,11.0,24.0,765.7
77850,1983.0,11.0,25.0,764.6
77851,1983.0,11.0,26.0,769.6
77852,1983.0,11.0,27.0,793.1
77853,1983.0,11.0,28.0,830.4
77854,1983.0,11.0,29.0,884.9
77855,1983.0,11.0,30.0,941.5
77856,1983.0,12.0,1.0,1010.8
77857,1983.0,12.0,2.0,1077.5
77858,1983.0,12.0,3.0,1082.4
77859,1983.0,12.0,4.0,1045.1
77860,1983.0,12.0,5.0,1003.2
77861,1983.0,12.0,6.0,965.1
77862,1983.0,12.0,7.0,935.7
77863,1983.0,12.0,8.0,917.8
77864,1983.0,12.0,9.0,912.5
77865,1983.0,12.0,10.0,915.1
77866,1983.0,12.0,11.0,909.6
77867,1983.0,12.0,12.0,903.0
77868,1983.0,12.0,13.0,897.1
77869,1983.0,12.0,14.0,890.5
77870,1983.0,12.0,15.0,879.9
77871,1983.0,12.0,16.0,867.6
77872,1983.0,12.0,17.0,855.3
77873,1983.0,12.0,18.0,844.9
77874,1983.0,12.0,19.0,835.6
77875,1983.0,12.0,20.0,833.3
77876,1983.0,12.0,21.0,840.0
77877,1983.0,12.0,22.0,861.4
77878,1983.0,12.0,23.0,887.1
77879,1983.0,12.0,24.0,897.7
77880,1983.0,12.0,25.0,899.8
77881,1983.0,12.0,26.0,910.4
77882,1983.0,12.0,27.0,968.2
77883,1983.0,12.0,28.0,1062.1
77884,1983.0,12.0,29.0,1091.4
77885,1983.0,12.0,30.0,1079.1
77886,1983.0,12.0,31.0,1051.8
77887,1984.0,1.0,1.0,1018.4
77888,1984.0,1.0,2.0,991.0
77889,1984.0,1.0,3.0,980.5
77890,1984.0,1.0,4.0,989.9
77891,1984.0,1.0,5.0,1010.4
77892,1984.0,1.0,6.0,1042.4
77893,1984.0,1.0,7.0,1052.8
77894,1984.0,1.0,8.0,1045.4
77895,1984.0,1.0,9.0,1031.3
77896,1984.0,1.0,10.0,1024.2
77897,1984.0,1.0,11.0,1016.5
77898,1984.0,1.0,12.0,1005.7
77899,1984.0,1.0,13.0,992.9
77900,1984.0,1.0,14.0,992.5
77901,1984.0,1.0,15.0,1030.6
77902,1984.0,1.0,16.0,1095.4
77903,1984.0,1.0,17.0,1209.2
