,measure_year,measure_month,measure_day
87304,2009.0,10.0,13.0
87305,2009.0,10.0,14.0
87306,2009.0,10.0,15.0
87307,2009.0,10.0,16.0
87308,2009.0,10.0,17.0
87309,2009.0,10.0,18.0
87310,2009.0,10.0,19.0
87311,2009.0,10.0,20.0
87312,2009.0,10.0,21.0
87313,2009.0,10.0,22.0
87314,2009.0,10.0,23.0
87315,2009.0,10.0,24.0
87316,2009.0,10.0,25.0
87317,2009.0,10.0,26.0
87318,2009.0,10.0,27.0
87319,2009.0,10.0,28.0
87320,2009.0,10.0,29.0
87321,2009.0,10.0,30.0
87322,2009.0,10.0,31.0
87323,2009.0,11.0,1.0
87324,2009.0,11.0,2.0
87325,2009.0,11.0,3.0
87326,2009.0,11.0,4.0
87327,2009.0,11.0,5.0
87328,2009.0,11.0,6.0
87329,2009.0,11.0,7.0
87330,2009.0,11.0,8.0
87331,2009.0,11.0,9.0
87332,2009.0,11.0,10.0
87333,2009.0,11.0,11.0
87334,2009.0,11.0,12.0
87335,2009.0,11.0,13.0
87336,2009.0,11.0,14.0
87337,2009.0,11.0,15.0
87338,2009.0,11.0,16.0
87339,2009.0,11.0,17.0
87340,2009.0,11.0,18.0
87341,2009.0,11.0,19.0
87342,2009.0,11.0,20.0
87343,2009.0,11.0,21.0
87344,2009.0,11.0,22.0
87345,2009.0,11.0,23.0
87346,2009.0,11.0,24.0
87347,2009.0,11.0,25.0
87348,2009.0,11.0,26.0
87349,2009.0,11.0,27.0
87350,2009.0,11.0,28.0
87351,2009.0,11.0,29.0
87352,2009.0,11.0,30.0
87353,2009.0,12.0,1.0
87354,2009.0,12.0,2.0
87355,2009.0,12.0,3.0
87356,2009.0,12.0,4.0
87357,2009.0,12.0,5.0
87358,2009.0,12.0,6.0
87359,2009.0,12.0,7.0
87360,2009.0,12.0,8.0
87361,2009.0,12.0,9.0
87362,2009.0,12.0,10.0
87363,2009.0,12.0,11.0
87364,2009.0,12.0,12.0
87365,2009.0,12.0,13.0
87366,2009.0,12.0,14.0
87367,2009.0,12.0,15.0
87368,2009.0,12.0,16.0
87369,2009.0,12.0,17.0
87370,2009.0,12.0,18.0
87371,2009.0,12.0,19.0
87372,2009.0,12.0,20.0
87373,2009.0,12.0,21.0
87374,2009.0,12.0,22.0
87375,2009.0,12.0,23.0
87376,2009.0,12.0,24.0
87377,2009.0,12.0,25.0
87378,2009.0,12.0,26.0
87379,2009.0,12.0,27.0
87380,2009.0,12.0,28.0
87381,2009.0,12.0,29.0
87382,2009.0,12.0,30.0
87383,2009.0,12.0,31.0
87384,2010.0,1.0,1.0
87385,2010.0,1.0,2.0
87386,2010.0,1.0,3.0
87387,2010.0,1.0,4.0
87388,2010.0,1.0,5.0
87389,2010.0,1.0,6.0
87390,2010.0,1.0,7.0
87391,2010.0,1.0,8.0
87392,2010.0,1.0,9.0
87393,2010.0,1.0,10.0
87394,2010.0,1.0,11.0
87395,2010.0,1.0,12.0
87396,2010.0,1.0,13.0
87397,2010.0,1.0,14.0
87398,2010.0,1.0,15.0
87399,2010.0,1.0,16.0
87400,2010.0,1.0,17.0
87401,2010.0,1.0,18.0
87402,2010.0,1.0,19.0
87403,2010.0,1.0,20.0
87404,2010.0,1.0,21.0
87405,2010.0,1.0,22.0
87406,2010.0,1.0,23.0
87407,2010.0,1.0,24.0
87408,2010.0,1.0,25.0
87409,2010.0,1.0,26.0
87410,2010.0,1.0,27.0
87411,2010.0,1.0,28.0
87412,2010.0,1.0,29.0
87413,2010.0,1.0,30.0
87414,2010.0,1.0,31.0
87415,2010.0,2.0,1.0
87416,2010.0,2.0,2.0
87417,2010.0,2.0,3.0
87418,2010.0,2.0,4.0
87419,2010.0,2.0,5.0
87420,2010.0,2.0,6.0
87421,2010.0,2.0,7.0
87422,2010.0,2.0,8.0
87423,2010.0,2.0,9.0
87424,2010.0,2.0,10.0
87425,2010.0,2.0,11.0
87426,2010.0,2.0,12.0
87427,2010.0,2.0,13.0
87428,2010.0,2.0,14.0
87429,2010.0,2.0,15.0
87430,2010.0,2.0,16.0
87431,2010.0,2.0,17.0
87432,2010.0,2.0,18.0
87433,2010.0,2.0,19.0
87434,2010.0,2.0,20.0
87435,2010.0,2.0,21.0
87436,2010.0,2.0,22.0
87437,2010.0,2.0,23.0
87438,2010.0,2.0,24.0
87439,2010.0,2.0,25.0
87440,2010.0,2.0,26.0
87441,2010.0,2.0,27.0
87442,2010.0,2.0,28.0
87443,2010.0,3.0,1.0
87444,2010.0,3.0,2.0
87445,2010.0,3.0,3.0
87446,2010.0,3.0,4.0
87447,2010.0,3.0,5.0
87448,2010.0,3.0,6.0
87449,2010.0,3.0,7.0
87450,2010.0,3.0,8.0
87451,2010.0,3.0,9.0
87452,2010.0,3.0,10.0
87453,2010.0,3.0,11.0
87454,2010.0,3.0,12.0
87455,2010.0,3.0,13.0
87456,2010.0,3.0,14.0
87457,2010.0,3.0,15.0
87458,2010.0,3.0,16.0
87459,2010.0,3.0,17.0
87460,2010.0,3.0,18.0
87461,2010.0,3.0,19.0
87462,2010.0,3.0,20.0
87463,2010.0,3.0,21.0
87464,2010.0,3.0,22.0
87465,2010.0,3.0,23.0
87466,2010.0,3.0,24.0
87467,2010.0,3.0,25.0
87468,2010.0,3.0,26.0
87469,2010.0,3.0,27.0
87470,2010.0,3.0,28.0
87471,2010.0,3.0,29.0
87472,2010.0,3.0,30.0
87473,2010.0,3.0,31.0
87474,2010.0,4.0,1.0
87475,2010.0,4.0,2.0
87476,2010.0,4.0,3.0
87477,2010.0,4.0,4.0
87478,2010.0,4.0,5.0
87479,2010.0,4.0,6.0
87480,2010.0,4.0,7.0
87481,2010.0,4.0,8.0
87482,2010.0,4.0,9.0
87483,2010.0,4.0,10.0
87484,2010.0,4.0,11.0
87485,2010.0,4.0,12.0
87486,2010.0,4.0,13.0
87487,2010.0,4.0,14.0
87488,2010.0,4.0,15.0
87489,2010.0,4.0,16.0
87490,2010.0,4.0,17.0
87491,2010.0,4.0,18.0
87492,2010.0,4.0,19.0
87493,2010.0,4.0,20.0
87494,2010.0,4.0,21.0
87495,2010.0,4.0,22.0
87496,2010.0,4.0,23.0
87497,2010.0,4.0,24.0
87498,2010.0,4.0,25.0
87499,2010.0,4.0,26.0
87500,2010.0,4.0,27.0
87501,2010.0,4.0,28.0
87502,2010.0,4.0,29.0
87503,2010.0,4.0,30.0
87504,2010.0,5.0,1.0
87505,2010.0,5.0,2.0
87506,2010.0,5.0,3.0
87507,2010.0,5.0,4.0
87508,2010.0,5.0,5.0
87509,2010.0,5.0,6.0
87510,2010.0,5.0,7.0
87511,2010.0,5.0,8.0
87512,2010.0,5.0,9.0
87513,2010.0,5.0,10.0
87514,2010.0,5.0,11.0
87515,2010.0,5.0,12.0
87516,2010.0,5.0,13.0
87517,2010.0,5.0,14.0
87518,2010.0,5.0,15.0
87519,2010.0,5.0,16.0
87520,2010.0,5.0,17.0
87521,2010.0,5.0,18.0
87522,2010.0,5.0,19.0
87523,2010.0,5.0,20.0
87524,2010.0,5.0,21.0
87525,2010.0,5.0,22.0
87526,2010.0,5.0,23.0
87527,2010.0,5.0,24.0
87528,2010.0,5.0,25.0
87529,2010.0,5.0,26.0
87530,2010.0,5.0,27.0
87531,2010.0,5.0,28.0
87532,2010.0,5.0,29.0
87533,2010.0,5.0,30.0
87534,2010.0,5.0,31.0
87535,2010.0,6.0,1.0
87536,2010.0,6.0,2.0
87537,2010.0,6.0,3.0
87538,2010.0,6.0,4.0
87539,2010.0,6.0,5.0
87540,2010.0,6.0,6.0
87541,2010.0,6.0,7.0
87542,2010.0,6.0,8.0
87543,2010.0,6.0,9.0
87544,2010.0,6.0,10.0
87545,2010.0,6.0,11.0
87546,2010.0,6.0,12.0
87547,2010.0,6.0,13.0
87548,2010.0,6.0,14.0
87549,2010.0,6.0,15.0
87550,2010.0,6.0,16.0
87551,2010.0,6.0,17.0
87552,2010.0,6.0,18.0
87553,2010.0,6.0,19.0
87554,2010.0,6.0,20.0
87555,2010.0,6.0,21.0
87556,2010.0,6.0,22.0
87557,2010.0,6.0,23.0
87558,2010.0,6.0,24.0
87559,2010.0,6.0,25.0
87560,2010.0,6.0,26.0
87561,2010.0,6.0,27.0
87562,2010.0,6.0,28.0
87563,2010.0,6.0,29.0
87564,2010.0,6.0,30.0
87565,2010.0,7.0,1.0
87566,2010.0,7.0,2.0
87567,2010.0,7.0,3.0
87568,2010.0,7.0,4.0
87569,2010.0,7.0,5.0
87570,2010.0,7.0,6.0
87571,2010.0,7.0,7.0
87572,2010.0,7.0,8.0
87573,2010.0,7.0,9.0
87574,2010.0,7.0,10.0
87575,2010.0,7.0,11.0
87576,2010.0,7.0,12.0
87577,2010.0,7.0,13.0
87578,2010.0,7.0,14.0
87579,2010.0,7.0,15.0
87580,2010.0,7.0,16.0
87581,2010.0,7.0,17.0
87582,2010.0,7.0,18.0
87583,2010.0,7.0,19.0
87584,2010.0,7.0,20.0
87585,2010.0,7.0,21.0
87586,2010.0,7.0,22.0
87587,2010.0,7.0,23.0
87588,2010.0,7.0,24.0
87589,2010.0,7.0,25.0
87590,2010.0,7.0,26.0
87591,2010.0,7.0,27.0
87592,2010.0,7.0,28.0
87593,2010.0,7.0,29.0
87594,2010.0,7.0,30.0
87595,2010.0,7.0,31.0
87596,2010.0,8.0,1.0
87597,2010.0,8.0,2.0
87598,2010.0,8.0,3.0
87599,2010.0,8.0,4.0
87600,2010.0,8.0,5.0
87601,2010.0,8.0,6.0
87602,2010.0,8.0,7.0
87603,2010.0,8.0,8.0
87604,2010.0,8.0,9.0
87605,2010.0,8.0,10.0
87606,2010.0,8.0,11.0
87607,2010.0,8.0,12.0
87608,2010.0,8.0,13.0
87609,2010.0,8.0,14.0
87610,2010.0,8.0,15.0
87611,2010.0,8.0,16.0
87612,2010.0,8.0,17.0
87613,2010.0,8.0,18.0
87614,2010.0,8.0,19.0
87615,2010.0,8.0,20.0
87616,2010.0,8.0,21.0
87617,2010.0,8.0,22.0
87618,2010.0,8.0,23.0
87619,2010.0,8.0,24.0
87620,2010.0,8.0,25.0
87621,2010.0,8.0,26.0
87622,2010.0,8.0,27.0
87623,2010.0,8.0,28.0
87624,2010.0,8.0,29.0
87625,2010.0,8.0,30.0
87626,2010.0,8.0,31.0
87627,2010.0,9.0,1.0
87628,2010.0,9.0,2.0
87629,2010.0,9.0,3.0
87630,2010.0,9.0,4.0
87631,2010.0,9.0,5.0
87632,2010.0,9.0,6.0
87633,2010.0,9.0,7.0
87634,2010.0,9.0,8.0
87635,2010.0,9.0,9.0
87636,2010.0,9.0,10.0
87637,2010.0,9.0,11.0
87638,2010.0,9.0,12.0
87639,2010.0,9.0,13.0
87640,2010.0,9.0,14.0
87641,2010.0,9.0,15.0
87642,2010.0,9.0,16.0
87643,2010.0,9.0,17.0
87644,2010.0,9.0,18.0
87645,2010.0,9.0,19.0
87646,2010.0,9.0,20.0
87647,2010.0,9.0,21.0
87648,2010.0,9.0,22.0
87649,2010.0,9.0,23.0
87650,2010.0,9.0,24.0
87651,2010.0,9.0,25.0
87652,2010.0,9.0,26.0
87653,2010.0,9.0,27.0
87654,2010.0,9.0,28.0
87655,2010.0,9.0,29.0
87656,2010.0,9.0,30.0
87657,2010.0,10.0,1.0
87658,2010.0,10.0,2.0
87659,2010.0,10.0,3.0
87660,2010.0,10.0,4.0
87661,2010.0,10.0,5.0
87662,2010.0,10.0,6.0
87663,2010.0,10.0,7.0
87664,2010.0,10.0,8.0
87665,2010.0,10.0,9.0
87666,2010.0,10.0,10.0
87667,2010.0,10.0,11.0
87668,2010.0,10.0,12.0
87669,2010.0,10.0,13.0
87670,2010.0,10.0,14.0
87671,2010.0,10.0,15.0
87672,2010.0,10.0,16.0
87673,2010.0,10.0,17.0
87674,2010.0,10.0,18.0
87675,2010.0,10.0,19.0
87676,2010.0,10.0,20.0
87677,2010.0,10.0,21.0
87678,2010.0,10.0,22.0
87679,2010.0,10.0,23.0
87680,2010.0,10.0,24.0
87681,2010.0,10.0,25.0
87682,2010.0,10.0,26.0
87683,2010.0,10.0,27.0
87684,2010.0,10.0,28.0
87685,2010.0,10.0,29.0
87686,2010.0,10.0,30.0
87687,2010.0,10.0,31.0
87688,2010.0,11.0,1.0
87689,2010.0,11.0,2.0
87690,2010.0,11.0,3.0
87691,2010.0,11.0,4.0
87692,2010.0,11.0,5.0
87693,2010.0,11.0,6.0
87694,2010.0,11.0,7.0
87695,2010.0,11.0,8.0
87696,2010.0,11.0,9.0
87697,2010.0,11.0,10.0
87698,2010.0,11.0,11.0
87699,2010.0,11.0,12.0
87700,2010.0,11.0,13.0
87701,2010.0,11.0,14.0
87702,2010.0,11.0,15.0
87703,2010.0,11.0,16.0
87704,2010.0,11.0,17.0
87705,2010.0,11.0,18.0
87706,2010.0,11.0,19.0
87707,2010.0,11.0,20.0
87708,2010.0,11.0,21.0
87709,2010.0,11.0,22.0
87710,2010.0,11.0,23.0
87711,2010.0,11.0,24.0
87712,2010.0,11.0,25.0
87713,2010.0,11.0,26.0
87714,2010.0,11.0,27.0
87715,2010.0,11.0,28.0
87716,2010.0,11.0,29.0
87717,2010.0,11.0,30.0
87718,2010.0,12.0,1.0
87719,2010.0,12.0,2.0
87720,2010.0,12.0,3.0
87721,2010.0,12.0,4.0
87722,2010.0,12.0,5.0
87723,2010.0,12.0,6.0
87724,2010.0,12.0,7.0
87725,2010.0,12.0,8.0
87726,2010.0,12.0,9.0
87727,2010.0,12.0,10.0
87728,2010.0,12.0,11.0
87729,2010.0,12.0,12.0
87730,2010.0,12.0,13.0
87731,2010.0,12.0,14.0
87732,2010.0,12.0,15.0
87733,2010.0,12.0,16.0
87734,2010.0,12.0,17.0
87735,2010.0,12.0,18.0
87736,2010.0,12.0,19.0
87737,2010.0,12.0,20.0
87738,2010.0,12.0,21.0
87739,2010.0,12.0,22.0
87740,2010.0,12.0,23.0
87741,2010.0,12.0,24.0
87742,2010.0,12.0,25.0
87743,2010.0,12.0,26.0
87744,2010.0,12.0,27.0
87745,2010.0,12.0,28.0
87746,2010.0,12.0,29.0
87747,2010.0,12.0,30.0
87748,2010.0,12.0,31.0
87749,2011.0,1.0,1.0
87750,2011.0,1.0,2.0
87751,2011.0,1.0,3.0
87752,2011.0,1.0,4.0
87753,2011.0,1.0,5.0
87754,2011.0,1.0,6.0
87755,2011.0,1.0,7.0
87756,2011.0,1.0,8.0
87757,2011.0,1.0,9.0
87758,2011.0,1.0,10.0
87759,2011.0,1.0,11.0
87760,2011.0,1.0,12.0
87761,2011.0,1.0,13.0
87762,2011.0,1.0,14.0
87763,2011.0,1.0,15.0
87764,2011.0,1.0,16.0
87765,2011.0,1.0,17.0
87766,2011.0,1.0,18.0
87767,2011.0,1.0,19.0
87768,2011.0,1.0,20.0
87769,2011.0,1.0,21.0
87770,2011.0,1.0,22.0
87771,2011.0,1.0,23.0
87772,2011.0,1.0,24.0
87773,2011.0,1.0,25.0
87774,2011.0,1.0,26.0
87775,2011.0,1.0,27.0
87776,2011.0,1.0,28.0
87777,2011.0,1.0,29.0
87778,2011.0,1.0,30.0
87779,2011.0,1.0,31.0
87780,2011.0,2.0,1.0
87781,2011.0,2.0,2.0
87782,2011.0,2.0,3.0
87783,2011.0,2.0,4.0
87784,2011.0,2.0,5.0
87785,2011.0,2.0,6.0
87786,2011.0,2.0,7.0
87787,2011.0,2.0,8.0
87788,2011.0,2.0,9.0
87789,2011.0,2.0,10.0
87790,2011.0,2.0,11.0
87791,2011.0,2.0,12.0
87792,2011.0,2.0,13.0
87793,2011.0,2.0,14.0
87794,2011.0,2.0,15.0
87795,2011.0,2.0,16.0
87796,2011.0,2.0,17.0
87797,2011.0,2.0,18.0
87798,2011.0,2.0,19.0
87799,2011.0,2.0,20.0
87800,2011.0,2.0,21.0
87801,2011.0,2.0,22.0
87802,2011.0,2.0,23.0
87803,2011.0,2.0,24.0
87804,2011.0,2.0,25.0
87805,2011.0,2.0,26.0
87806,2011.0,2.0,27.0
87807,2011.0,2.0,28.0
87808,2011.0,3.0,1.0
87809,2011.0,3.0,2.0
87810,2011.0,3.0,3.0
87811,2011.0,3.0,4.0
87812,2011.0,3.0,5.0
87813,2011.0,3.0,6.0
87814,2011.0,3.0,7.0
87815,2011.0,3.0,8.0
87816,2011.0,3.0,9.0
87817,2011.0,3.0,10.0
87818,2011.0,3.0,11.0
87819,2011.0,3.0,12.0
87820,2011.0,3.0,13.0
87821,2011.0,3.0,14.0
87822,2011.0,3.0,15.0
87823,2011.0,3.0,16.0
87824,2011.0,3.0,17.0
87825,2011.0,3.0,18.0
87826,2011.0,3.0,19.0
87827,2011.0,3.0,20.0
87828,2011.0,3.0,21.0
87829,2011.0,3.0,22.0
87830,2011.0,3.0,23.0
87831,2011.0,3.0,24.0
87832,2011.0,3.0,25.0
87833,2011.0,3.0,26.0
87834,2011.0,3.0,27.0
87835,2011.0,3.0,28.0
87836,2011.0,3.0,29.0
87837,2011.0,3.0,30.0
87838,2011.0,3.0,31.0
87839,2011.0,4.0,1.0
87840,2011.0,4.0,2.0
87841,2011.0,4.0,3.0
87842,2011.0,4.0,4.0
87843,2011.0,4.0,5.0
87844,2011.0,4.0,6.0
87845,2011.0,4.0,7.0
87846,2011.0,4.0,8.0
87847,2011.0,4.0,9.0
87848,2011.0,4.0,10.0
87849,2011.0,4.0,11.0
87850,2011.0,4.0,12.0
87851,2011.0,4.0,13.0
87852,2011.0,4.0,14.0
87853,2011.0,4.0,15.0
87854,2011.0,4.0,16.0
87855,2011.0,4.0,17.0
87856,2011.0,4.0,18.0
87857,2011.0,4.0,19.0
87858,2011.0,4.0,20.0
87859,2011.0,4.0,21.0
87860,2011.0,4.0,22.0
87861,2011.0,4.0,23.0
87862,2011.0,4.0,24.0
87863,2011.0,4.0,25.0
87864,2011.0,4.0,26.0
87865,2011.0,4.0,27.0
87866,2011.0,4.0,28.0
87867,2011.0,4.0,29.0
87868,2011.0,4.0,30.0
87869,2011.0,5.0,1.0
87870,2011.0,5.0,2.0
87871,2011.0,5.0,3.0
87872,2011.0,5.0,4.0
87873,2011.0,5.0,5.0
87874,2011.0,5.0,6.0
87875,2011.0,5.0,7.0
87876,2011.0,5.0,8.0
87877,2011.0,5.0,9.0
87878,2011.0,5.0,10.0
87879,2011.0,5.0,11.0
87880,2011.0,5.0,12.0
87881,2011.0,5.0,13.0
87882,2011.0,5.0,14.0
87883,2011.0,5.0,15.0
87884,2011.0,5.0,16.0
87885,2011.0,5.0,17.0
87886,2011.0,5.0,18.0
87887,2011.0,5.0,19.0
87888,2011.0,5.0,20.0
87889,2011.0,5.0,21.0
87890,2011.0,5.0,22.0
87891,2011.0,5.0,23.0
87892,2011.0,5.0,24.0
87893,2011.0,5.0,25.0
87894,2011.0,5.0,26.0
87895,2011.0,5.0,27.0
87896,2011.0,5.0,28.0
87897,2011.0,5.0,29.0
87898,2011.0,5.0,30.0
87899,2011.0,5.0,31.0
87900,2011.0,6.0,1.0
87901,2011.0,6.0,2.0
87902,2011.0,6.0,3.0
87903,2011.0,6.0,4.0
87904,2011.0,6.0,5.0
87905,2011.0,6.0,6.0
87906,2011.0,6.0,7.0
87907,2011.0,6.0,8.0
87908,2011.0,6.0,9.0
87909,2011.0,6.0,10.0
87910,2011.0,6.0,11.0
87911,2011.0,6.0,12.0
87912,2011.0,6.0,13.0
87913,2011.0,6.0,14.0
87914,2011.0,6.0,15.0
87915,2011.0,6.0,16.0
87916,2011.0,6.0,17.0
87917,2011.0,6.0,18.0
87918,2011.0,6.0,19.0
87919,2011.0,6.0,20.0
87920,2011.0,6.0,21.0
87921,2011.0,6.0,22.0
87922,2011.0,6.0,23.0
87923,2011.0,6.0,24.0
87924,2011.0,6.0,25.0
87925,2011.0,6.0,26.0
87926,2011.0,6.0,27.0
87927,2011.0,6.0,28.0
87928,2011.0,6.0,29.0
87929,2011.0,6.0,30.0
87930,2011.0,7.0,1.0
87931,2011.0,7.0,2.0
87932,2011.0,7.0,3.0
87933,2011.0,7.0,4.0
87934,2011.0,7.0,5.0
87935,2011.0,7.0,6.0
87936,2011.0,7.0,7.0
87937,2011.0,7.0,8.0
87938,2011.0,7.0,9.0
87939,2011.0,7.0,10.0
87940,2011.0,7.0,11.0
87941,2011.0,7.0,12.0
87942,2011.0,7.0,13.0
87943,2011.0,7.0,14.0
87944,2011.0,7.0,15.0
87945,2011.0,7.0,16.0
87946,2011.0,7.0,17.0
87947,2011.0,7.0,18.0
87948,2011.0,7.0,19.0
87949,2011.0,7.0,20.0
87950,2011.0,7.0,21.0
87951,2011.0,7.0,22.0
87952,2011.0,7.0,23.0
87953,2011.0,7.0,24.0
87954,2011.0,7.0,25.0
87955,2011.0,7.0,26.0
87956,2011.0,7.0,27.0
87957,2011.0,7.0,28.0
87958,2011.0,7.0,29.0
87959,2011.0,7.0,30.0
87960,2011.0,7.0,31.0
87961,2011.0,8.0,1.0
87962,2011.0,8.0,2.0
87963,2011.0,8.0,3.0
87964,2011.0,8.0,4.0
87965,2011.0,8.0,5.0
87966,2011.0,8.0,6.0
87967,2011.0,8.0,7.0
87968,2011.0,8.0,8.0
87969,2011.0,8.0,9.0
87970,2011.0,8.0,10.0
87971,2011.0,8.0,11.0
87972,2011.0,8.0,12.0
87973,2011.0,8.0,13.0
87974,2011.0,8.0,14.0
87975,2011.0,8.0,15.0
87976,2011.0,8.0,16.0
87977,2011.0,8.0,17.0
87978,2011.0,8.0,18.0
87979,2011.0,8.0,19.0
87980,2011.0,8.0,20.0
87981,2011.0,8.0,21.0
87982,2011.0,8.0,22.0
87983,2011.0,8.0,23.0
87984,2011.0,8.0,24.0
87985,2011.0,8.0,25.0
87986,2011.0,8.0,26.0
87987,2011.0,8.0,27.0
87988,2011.0,8.0,28.0
87989,2011.0,8.0,29.0
87990,2011.0,8.0,30.0
87991,2011.0,8.0,31.0
87992,2011.0,9.0,1.0
87993,2011.0,9.0,2.0
87994,2011.0,9.0,3.0
87995,2011.0,9.0,4.0
87996,2011.0,9.0,5.0
87997,2011.0,9.0,6.0
87998,2011.0,9.0,7.0
87999,2011.0,9.0,8.0
88000,2011.0,9.0,9.0
88001,2011.0,9.0,10.0
88002,2011.0,9.0,11.0
88003,2011.0,9.0,12.0
88004,2011.0,9.0,13.0
88005,2011.0,9.0,14.0
88006,2011.0,9.0,15.0
88007,2011.0,9.0,16.0
88008,2011.0,9.0,17.0
88009,2011.0,9.0,18.0
88010,2011.0,9.0,19.0
88011,2011.0,9.0,20.0
88012,2011.0,9.0,21.0
88013,2011.0,9.0,22.0
88014,2011.0,9.0,23.0
88015,2011.0,9.0,24.0
88016,2011.0,9.0,25.0
88017,2011.0,9.0,26.0
88018,2011.0,9.0,27.0
88019,2011.0,9.0,28.0
88020,2011.0,9.0,29.0
88021,2011.0,9.0,30.0
88022,2011.0,10.0,1.0
88023,2011.0,10.0,2.0
88024,2011.0,10.0,3.0
88025,2011.0,10.0,4.0
88026,2011.0,10.0,5.0
88027,2011.0,10.0,6.0
88028,2011.0,10.0,7.0
88029,2011.0,10.0,8.0
88030,2011.0,10.0,9.0
88031,2011.0,10.0,10.0
88032,2011.0,10.0,11.0
88033,2011.0,10.0,12.0
88034,2011.0,10.0,13.0
88035,2011.0,10.0,14.0
88036,2011.0,10.0,15.0
88037,2011.0,10.0,16.0
88038,2011.0,10.0,17.0
88039,2011.0,10.0,18.0
88040,2011.0,10.0,19.0
88041,2011.0,10.0,20.0
88042,2011.0,10.0,21.0
88043,2011.0,10.0,22.0
88044,2011.0,10.0,23.0
88045,2011.0,10.0,24.0
88046,2011.0,10.0,25.0
88047,2011.0,10.0,26.0
88048,2011.0,10.0,27.0
88049,2011.0,10.0,28.0
88050,2011.0,10.0,29.0
88051,2011.0,10.0,30.0
88052,2011.0,10.0,31.0
88053,2011.0,11.0,1.0
88054,2011.0,11.0,2.0
88055,2011.0,11.0,3.0
88056,2011.0,11.0,4.0
88057,2011.0,11.0,5.0
88058,2011.0,11.0,6.0
88059,2011.0,11.0,7.0
88060,2011.0,11.0,8.0
88061,2011.0,11.0,9.0
88062,2011.0,11.0,10.0
88063,2011.0,11.0,11.0
88064,2011.0,11.0,12.0
88065,2011.0,11.0,13.0
88066,2011.0,11.0,14.0
88067,2011.0,11.0,15.0
88068,2011.0,11.0,16.0
88069,2011.0,11.0,17.0
88070,2011.0,11.0,18.0
88071,2011.0,11.0,19.0
88072,2011.0,11.0,20.0
88073,2011.0,11.0,21.0
88074,2011.0,11.0,22.0
88075,2011.0,11.0,23.0
88076,2011.0,11.0,24.0
88077,2011.0,11.0,25.0
88078,2011.0,11.0,26.0
88079,2011.0,11.0,27.0
88080,2011.0,11.0,28.0
88081,2011.0,11.0,29.0
88082,2011.0,11.0,30.0
88083,2011.0,12.0,1.0
88084,2011.0,12.0,2.0
88085,2011.0,12.0,3.0
88086,2011.0,12.0,4.0
88087,2011.0,12.0,5.0
88088,2011.0,12.0,6.0
88089,2011.0,12.0,7.0
88090,2011.0,12.0,8.0
88091,2011.0,12.0,9.0
88092,2011.0,12.0,10.0
88093,2011.0,12.0,11.0
88094,2011.0,12.0,12.0
88095,2011.0,12.0,13.0
88096,2011.0,12.0,14.0
88097,2011.0,12.0,15.0
88098,2011.0,12.0,16.0
88099,2011.0,12.0,17.0
88100,2011.0,12.0,18.0
88101,2011.0,12.0,19.0
88102,2011.0,12.0,20.0
88103,2011.0,12.0,21.0
88104,2011.0,12.0,22.0
88105,2011.0,12.0,23.0
88106,2011.0,12.0,24.0
88107,2011.0,12.0,25.0
88108,2011.0,12.0,26.0
88109,2011.0,12.0,27.0
88110,2011.0,12.0,28.0
88111,2011.0,12.0,29.0
88112,2011.0,12.0,30.0
88113,2011.0,12.0,31.0
88114,2012.0,1.0,1.0
88115,2012.0,1.0,2.0
88116,2012.0,1.0,3.0
88117,2012.0,1.0,4.0
88118,2012.0,1.0,5.0
88119,2012.0,1.0,6.0
88120,2012.0,1.0,7.0
88121,2012.0,1.0,8.0
88122,2012.0,1.0,9.0
88123,2012.0,1.0,10.0
88124,2012.0,1.0,11.0
88125,2012.0,1.0,12.0
88126,2012.0,1.0,13.0
88127,2012.0,1.0,14.0
88128,2012.0,1.0,15.0
88129,2012.0,1.0,16.0
88130,2012.0,1.0,17.0
88131,2012.0,1.0,18.0
88132,2012.0,1.0,19.0
88133,2012.0,1.0,20.0
88134,2012.0,1.0,21.0
88135,2012.0,1.0,22.0
88136,2012.0,1.0,23.0
88137,2012.0,1.0,24.0
88138,2012.0,1.0,25.0
88139,2012.0,1.0,26.0
88140,2012.0,1.0,27.0
88141,2012.0,1.0,28.0
88142,2012.0,1.0,29.0
88143,2012.0,1.0,30.0
88144,2012.0,1.0,31.0
88145,2012.0,2.0,1.0
88146,2012.0,2.0,2.0
88147,2012.0,2.0,3.0
88148,2012.0,2.0,4.0
88149,2012.0,2.0,5.0
88150,2012.0,2.0,6.0
88151,2012.0,2.0,7.0
88152,2012.0,2.0,8.0
88153,2012.0,2.0,9.0
88154,2012.0,2.0,10.0
88155,2012.0,2.0,11.0
88156,2012.0,2.0,12.0
88157,2012.0,2.0,13.0
88158,2012.0,2.0,14.0
88159,2012.0,2.0,15.0
88160,2012.0,2.0,16.0
88161,2012.0,2.0,17.0
88162,2012.0,2.0,18.0
88163,2012.0,2.0,19.0
88164,2012.0,2.0,20.0
88165,2012.0,2.0,21.0
88166,2012.0,2.0,22.0
88167,2012.0,2.0,23.0
88168,2012.0,2.0,24.0
88169,2012.0,2.0,25.0
88170,2012.0,2.0,26.0
88171,2012.0,2.0,27.0
88172,2012.0,2.0,28.0
88173,2012.0,2.0,29.0
88174,2012.0,3.0,1.0
88175,2012.0,3.0,2.0
88176,2012.0,3.0,3.0
88177,2012.0,3.0,4.0
